block_id,ocr_start_sec,ocr_end_sec,ocr_start_time,ocr_end_time,ocr_duration_sec,ocr_duration_min,window_id,speech_start_sec,speech_end_sec,speech_start_time,speech_end_time,speech_duration_sec,overlap_sec,overlap_ratio_of_ocr_block,overlap_ratio_of_speech_window,ocr_theme,ocr_themes_present,ocr_text,speech_theme,speech_themes_present,speech_candidates_present,speech_parties_present,speech_text,speech_source_segments,speech_transition_reason
16,1437.0,1545.0,23:57,25:45,108.0,1.8,47,1500.0,1530.0,25:00,25:30,30.0,30.0,0.2777777777777778,1.0,Internacional,Internacional,tvi 20 18 | palestinianos na mira de israel | 20 18 | jornal nacional | nacional | soldados dizem disparar à vontade contra civis | 20 19 | tvi,Economia/Proteção Social,"Economia/Proteção Social, Internacional",,,"que a prática sempre negada pelo exército de usar escudos humanos polestinianos se elastrou rapidamente e se tornou rutinaira. As forças armadas e desrelitas frizam que rutinaira é a mensagem que dizem ser transmitidas tropas durante a guerra, de que é prohibido o uso de escudos humanos. Com o frágil, se Sára fogo entrar agora no segundo mês, torna outro sompente de ou sujeio em um rote de novo Israel. Garant Costner encontrou-se com Benia Mineta Nialo em Juros Alain.",21,
16,1437.0,1545.0,23:57,25:45,108.0,1.8,48,1530.0,1560.0,25:30,26:00,30.0,15.0,0.1388888888888889,0.5,Internacional,Internacional,tvi 20 18 | palestinianos na mira de israel | 20 18 | jornal nacional | nacional | soldados dizem disparar à vontade contra civis | 20 19 | tvi,Internacional,Internacional,,,"Mas quero o desarmamento do Ramanse, quero seu desaparecimento enquanto ator político no futuro dos Pôls Chinanos de Gaza, não merece ainda como se sabe qual é a concordância por parte do grupo fundamentalista. E quanto à força internacional de estabilização para o território, está muito",22,
17,1545.0,1548.0,25:45,25:48,3.0,0.05,48,1530.0,1560.0,25:30,26:00,30.0,3.0,1.0,0.1,Other/Unknown,,tvi 20 20,Internacional,Internacional,,,"Mas quero o desarmamento do Ramanse, quero seu desaparecimento enquanto ator político no futuro dos Pôls Chinanos de Gaza, não merece ainda como se sabe qual é a concordância por parte do grupo fundamentalista. E quanto à força internacional de estabilização para o território, está muito",22,
18,1548.0,1641.0,25:48,27:21,93.0,1.55,48,1530.0,1560.0,25:30,26:00,30.0,12.0,0.12903225806451613,0.4,Justiça/Segurança,"Internacional, Justiça/Segurança",entrega de reféns israelitas | 20 20 | macroal | jornal nacional | tvi 20 20 | hamas ainda tem de devolver quatro corpos | miguel cabral de melo i jornalista | 351825 061,Internacional,Internacional,,,"Mas quero o desarmamento do Ramanse, quero seu desaparecimento enquanto ator político no futuro dos Pôls Chinanos de Gaza, não merece ainda como se sabe qual é a concordância por parte do grupo fundamentalista. E quanto à força internacional de estabilização para o território, está muito",22,
18,1548.0,1641.0,25:48,27:21,93.0,1.55,49,1560.0,1590.0,26:00,26:30,30.0,30.0,0.3225806451612903,1.0,Justiça/Segurança,"Internacional, Justiça/Segurança",entrega de reféns israelitas | 20 20 | macroal | jornal nacional | tvi 20 20 | hamas ainda tem de devolver quatro corpos | miguel cabral de melo i jornalista | 351825 061,Internacional,"Governo/Partidos, Internacional",,,"longe de se formar. Inédia Daniel voltou a avisar esta segunda-feira que nunca aceitará a participação de tropas turcas nessa força. Na Ucrania, a caminho do quarto anos de guerra, o governo de Zelens, que enfrenta agora um escândalo, o gabinetas antico-rupezão, o Cranianis, viu imagens de milhares de notas que diz que responderam um esquema de subor nos há maior empresa energética do país e que traem envolvido pagamentos, não guardem dos 100 milhões de dólares. Entretanto, na linha da frente, os russes continuam a","22, 23",
18,1548.0,1641.0,25:48,27:21,93.0,1.55,50,1590.0,1620.0,26:30,27:00,30.0,30.0,0.3225806451612903,1.0,Justiça/Segurança,"Internacional, Justiça/Segurança",entrega de reféns israelitas | 20 20 | macroal | jornal nacional | tvi 20 20 | hamas ainda tem de devolver quatro corpos | miguel cabral de melo i jornalista | 351825 061,Internacional,"Justiça/Segurança, Internacional",,,"reivindicar ganhos e a apartar o cerco em Pokerovs. A Rússia reivindica a tomada de mais três localidades no leste e avanços em Mirno-Herrado, uma cidade a 3 km de Pocrovsk, o exército crâniano garante no entanto que ainda controlas rotas de abastecimento e que fez a rotação das tropas em Mirno-Herrado, incluindo de soldados feridos. Na retaguarda, que é, também, enfrenta problemas, estas imagens de","23, 24",
18,1548.0,1641.0,25:48,27:21,93.0,1.55,51,1620.0,1650.0,27:00,27:30,30.0,21.0,0.22580645161290322,0.7,Justiça/Segurança,"Internacional, Justiça/Segurança",entrega de reféns israelitas | 20 20 | macroal | jornal nacional | tvi 20 20 | hamas ainda tem de devolver quatro corpos | miguel cabral de melo i jornalista | 351825 061,Justiça/Segurança,"Justiça/Segurança, Internacional",,,"maços de notas foram divulgadas por o cabinete anticorupção da Ucrania, no dia em que anunciou uma investigação em larga escala no setor energético do país. A operação levou mais de um ano, acumulou um milharde de horas de escutas e envolveu dezenas de buscas, incluindo esta segunda-feira aos secretórios da empresa pública, Energo Atom. Os investigadores dizem ter descoberto um esquema de subbornos no valor de 100 milhões de dólares. Sera-de-se",24,
19,1641.0,1644.0,27:21,27:24,3.0,0.05,51,1620.0,1650.0,27:00,27:30,30.0,3.0,1.0,0.1,Other/Unknown,,criminosa já identificados | entre os membros da organização | 20 21,Justiça/Segurança,"Justiça/Segurança, Internacional",,,"maços de notas foram divulgadas por o cabinete anticorupção da Ucrania, no dia em que anunciou uma investigação em larga escala no setor energético do país. A operação levou mais de um ano, acumulou um milharde de horas de escutas e envolveu dezenas de buscas, incluindo esta segunda-feira aos secretórios da empresa pública, Energo Atom. Os investigadores dizem ter descoberto um esquema de subbornos no valor de 100 milhões de dólares. Sera-de-se",24,
20,1644.0,1656.0,27:24,27:36,12.0,0.2,51,1620.0,1650.0,27:00,27:30,30.0,6.0,0.5,0.2,Governo/Partidos,Governo/Partidos,do ministro da energia | estão um antigo conselheiro | 20 21 | o diretor executivo da proteção e | segurança da empresa nacional | jornal nacional | de produção de energia nuclear | energoatom,Justiça/Segurança,"Justiça/Segurança, Internacional",,,"maços de notas foram divulgadas por o cabinete anticorupção da Ucrania, no dia em que anunciou uma investigação em larga escala no setor energético do país. A operação levou mais de um ano, acumulou um milharde de horas de escutas e envolveu dezenas de buscas, incluindo esta segunda-feira aos secretórios da empresa pública, Energo Atom. Os investigadores dizem ter descoberto um esquema de subbornos no valor de 100 milhões de dólares. Sera-de-se",24,
20,1644.0,1656.0,27:24,27:36,12.0,0.2,52,1650.0,1680.0,27:30,28:00,30.0,6.0,0.5,0.2,Governo/Partidos,Governo/Partidos,do ministro da energia | estão um antigo conselheiro | 20 21 | o diretor executivo da proteção e | segurança da empresa nacional | jornal nacional | de produção de energia nuclear | energoatom,Other/Unknown,,,,"tão novo na finalizia, o que é o choque de organização, que o ex-nurado na Cineastra Enerhetica.",24,
21,1656.0,2301.0,27:36,38:21,645.0,10.75,52,1650.0,1680.0,27:30,28:00,30.0,24.0,0.037209302325581395,0.8,Internacional,"Justiça/Segurança, Internacional, Economia/Proteção Social, Greves/Trabalho, Transportes/Mobilidade, Governo/Partidos",e quatro indivíduos que | trabalham nos escritórios | 20 21 | tvi 20 21 | right | jornal nacional | corrupção na ucrânia | tvi,Other/Unknown,,,,"tão novo na finalizia, o que é o choque de organização, que o ex-nurado na Cineastra Enerhetica.",24,
21,1656.0,2301.0,27:36,38:21,645.0,10.75,53,1680.0,1710.0,28:00,28:30,30.0,30.0,0.046511627906976744,1.0,Internacional,"Justiça/Segurança, Internacional, Economia/Proteção Social, Greves/Trabalho, Transportes/Mobilidade, Governo/Partidos",e quatro indivíduos que | trabalham nos escritórios | 20 21 | tvi 20 21 | right | jornal nacional | corrupção na ucrânia | tvi,Internacional,Internacional,,,"O Cremlin decidiu importa abertamente a censura, o mesmo a dizer que Putin autorizou o Estado a se mirror o controle total da internet na Russia, a medida entre em vigor a um",25,
21,1656.0,2301.0,27:36,38:21,645.0,10.75,54,1710.0,1740.0,28:30,29:00,30.0,30.0,0.046511627906976744,1.0,Internacional,"Justiça/Segurança, Internacional, Economia/Proteção Social, Greves/Trabalho, Transportes/Mobilidade, Governo/Partidos",e quatro indivíduos que | trabalham nos escritórios | 20 21 | tvi 20 21 | right | jornal nacional | corrupção na ucrânia | tvi,Ambiente/Meteorologia/Proteção Civil,Ambiente/Meteorologia/Proteção Civil,,,"de março do próximo ano. Vladimir Putin promulgou uma resolução que concede ao órgão regulador das telecomunicações russas o poder total de vigiar o tráfico de dados móveis de cada utilizador. Esta resolução não admite sequer intervenções judiciais de Ivan e Vento-Aes se idade aos insatisfeitos, o controle da internet passa apenas isso, pelas mãos agentes do serviço federal de segurança, ou seja, o antigo KGB, com esta reculamentação, todo o tráfico da internet russa vai passar por uma portada escutínio, sem que esteja",25,
21,1656.0,2301.0,27:36,38:21,645.0,10.75,55,1740.0,1770.0,29:00,29:30,30.0,30.0,0.046511627906976744,1.0,Internacional,"Justiça/Segurança, Internacional, Economia/Proteção Social, Greves/Trabalho, Transportes/Mobilidade, Governo/Partidos",e quatro indivíduos que | trabalham nos escritórios | 20 21 | tvi 20 21 | right | jornal nacional | corrupção na ucrânia | tvi,Internacional,"Governo/Partidos, Internacional",,,"contemplada na lei com qualquer puteção aos direitos fundamentais dos cidadãos. No Estados Unidos, pode estar prestes a acabar o apagão do Governo Federal, uma minoria de democratas aliós aos republicanos para um acordo no Senado que poderá significar o fim da paralização mais longa de sempre da história política dos Estados Unidos. Os efeitos irão demorar alguns dias até assortir em efeito, desde logo porque este acordo tem de","25, 26",
21,1656.0,2301.0,27:36,38:21,645.0,10.75,56,1770.0,1800.0,29:30,30:00,30.0,30.0,0.046511627906976744,1.0,Internacional,"Justiça/Segurança, Internacional, Economia/Proteção Social, Greves/Trabalho, Transportes/Mobilidade, Governo/Partidos",e quatro indivíduos que | trabalham nos escritórios | 20 21 | tvi 20 21 | right | jornal nacional | corrupção na ucrânia | tvi,Saúde,"Saúde, Economia/Proteção Social, Justiça/Segurança, Internacional",,,"passar primeiro a câmera dos representantes. Além disso, apesar de desbloquear o financiamento de programas alimentares, dos quais dependem 41 milhões de americanos, o acordo não contempla a principal exigência dos democratas. Os caramba inteiros subsidios federais para quem não têm forma de acelerar cuidados básicos de saúde, mas os republicanos insistem em cortar o chamado Obama-Kair. A importante, milhares de funcionários federais que se mantém em sensalários, desde os controleros aéreos, até a Polícia de Frontares.",26,
21,1656.0,2301.0,27:36,38:21,645.0,10.75,57,1800.0,1830.0,30:00,30:30,30.0,30.0,0.046511627906976744,1.0,Internacional,"Justiça/Segurança, Internacional, Economia/Proteção Social, Greves/Trabalho, Transportes/Mobilidade, Governo/Partidos",e quatro indivíduos que | trabalham nos escritórios | 20 21 | tvi 20 21 | right | jornal nacional | corrupção na ucrânia | tvi,Greves/Trabalho,"Governo/Partidos, Greves/Trabalho",,,"Essa dura realidade se tende também aos trabalhadores da base das lássas que entretanto e, por força, deixe-se com circunstencias já recorreram a aça-feira social de os sozores para pedir o avientamento desses montantes. O financiamento bancário garantido pelo Governo dos Açores, segura duas quinhzenas, mas os trabalhadores já avisaram que temem que possa vir a não ser suficiente.",27,
21,1656.0,2301.0,27:36,38:21,645.0,10.75,58,1830.0,1860.0,30:30,31:00,30.0,30.0,0.046511627906976744,1.0,Internacional,"Justiça/Segurança, Internacional, Economia/Proteção Social, Greves/Trabalho, Transportes/Mobilidade, Governo/Partidos",e quatro indivíduos que | trabalham nos escritórios | 20 21 | tvi 20 21 | right | jornal nacional | corrupção na ucrânia | tvi,Other/Unknown,,,,"Esta medida vem a elevar os forços das famílias por agora, poderá aliviar mais uma quinze e nem muito bem, mas eventualmente, se isto, se esta situação, se se se se se se se se prolongar, não sei qual será o",28,
21,1656.0,2301.0,27:36,38:21,645.0,10.75,59,1860.0,1890.0,31:00,31:30,30.0,30.0,0.046511627906976744,1.0,Internacional,"Justiça/Segurança, Internacional, Economia/Proteção Social, Greves/Trabalho, Transportes/Mobilidade, Governo/Partidos",e quatro indivíduos que | trabalham nos escritórios | 20 21 | tvi 20 21 | right | jornal nacional | corrupção na ucrânia | tvi,Internacional,"Governo/Partidos, Internacional, Greves/Trabalho",,,"tipo de resposta que poderá ser dada aos trabalhadores. Para já o Governo dos Assores garantiu uma linha de crédito de 1 milhão e 200 mil euros, a Comissão de Trabalhadores de Lamenta que não tenha sido o Estado português, assumir a dianteira no processo e nas reivindicações junto dos Estados Unidos. Porque nós não podemos reinticar junto dos Estados Unidos que nos pague em EUA, mas podemos pedir ao Governo da",28,
21,1656.0,2301.0,27:36,38:21,645.0,10.75,60,1890.0,1920.0,31:30,32:00,30.0,30.0,0.046511627906976744,1.0,Internacional,"Justiça/Segurança, Internacional, Economia/Proteção Social, Greves/Trabalho, Transportes/Mobilidade, Governo/Partidos",e quatro indivíduos que | trabalham nos escritórios | 20 21 | tvi 20 21 | right | jornal nacional | corrupção na ucrânia | tvi,Other/Unknown,,,,República que faz o par.,28,
21,1656.0,2301.0,27:36,38:21,645.0,10.75,61,1920.0,1950.0,32:00,32:30,30.0,30.0,0.046511627906976744,1.0,Internacional,"Justiça/Segurança, Internacional, Economia/Proteção Social, Greves/Trabalho, Transportes/Mobilidade, Governo/Partidos",e quatro indivíduos que | trabalham nos escritórios | 20 21 | tvi 20 21 | right | jornal nacional | corrupção na ucrânia | tvi,Governo/Partidos,Governo/Partidos,,,"Marcelo Ruiolsoz, já está em Landa para participar nas comurações dos 50 anos de independência de Angola. As semímonias de Corre em Amanhã de Manhã ainda, presença demais de uma dezena de chefe de Estado e representantes estrangeiros a acompanhar o presidente-estal ministro dos negócios estrangeiros Paulo Rangel. Na agenda estão previsto também em contas com os representantes da comunidade portuguesa no país e várias reuniões bilatrais sobre as quais não foram",29,
21,1656.0,2301.0,27:36,38:21,645.0,10.75,62,1950.0,1980.0,32:30,33:00,30.0,30.0,0.046511627906976744,1.0,Internacional,"Justiça/Segurança, Internacional, Economia/Proteção Social, Greves/Trabalho, Transportes/Mobilidade, Governo/Partidos",e quatro indivíduos que | trabalham nos escritórios | 20 21 | tvi 20 21 | right | jornal nacional | corrupção na ucrânia | tvi,Internacional,Internacional,,,"avançadas muitas informações. Muito bem, parece-me que sim, parece-me que essa avaliação é exatamente aquela que Marcial Rebelliçosa faz de diplomacia entre Portugal e Angola.","29, 30",
21,1656.0,2301.0,27:36,38:21,645.0,10.75,63,1980.0,2010.0,33:00,33:30,30.0,30.0,0.046511627906976744,1.0,Internacional,"Justiça/Segurança, Internacional, Economia/Proteção Social, Greves/Trabalho, Transportes/Mobilidade, Governo/Partidos",e quatro indivíduos que | trabalham nos escritórios | 20 21 | tvi 20 21 | right | jornal nacional | corrupção na ucrânia | tvi,Other/Unknown,,,,"E ela referiu-se também essa flor que precisa ser arregada dos dois lados. A flor é precisamente relacionamento entre os dois países. E referiu-se, por exemplo, também ao facto de amanhã, estarem aqui em Angola, a grande parte dos 14 líderes, as tranjeiras que aqui vão estar, a grande parte, a maioria, são presidentes que fazem parte dos países da CPLP e da esse exemplo como um dos factos que remeta para essa reconciliação entre Portugal e Angola e as",30,
21,1656.0,2301.0,27:36,38:21,645.0,10.75,64,2010.0,2040.0,33:30,34:00,30.0,30.0,0.046511627906976744,1.0,Internacional,"Justiça/Segurança, Internacional, Economia/Proteção Social, Greves/Trabalho, Transportes/Mobilidade, Governo/Partidos",e quatro indivíduos que | trabalham nos escritórios | 20 21 | tvi 20 21 | right | jornal nacional | corrupção na ucrânia | tvi,Other/Unknown,,,,"suas antigas cláneas agora depois da independência. E depois de um encontro muito rápido de 20 minutos com o presidente João Lorenzo Marcial Rebelliçosa dirigiu-se até aqui a Residência Oficial do Ambasteador de Portugal e Angola para dizer que a relação entre os dois países subiu para essa novo patamar, está mais madura, é uma espécie de relacionamento como um casamento em que tudo que está derrado do passado tem que ficar apenas isso lá atrás.",30,
21,1656.0,2301.0,27:36,38:21,645.0,10.75,66,2070.0,2100.0,34:30,35:00,30.0,30.0,0.046511627906976744,1.0,Internacional,"Justiça/Segurança, Internacional, Economia/Proteção Social, Greves/Trabalho, Transportes/Mobilidade, Governo/Partidos",e quatro indivíduos que | trabalham nos escritórios | 20 21 | tvi 20 21 | right | jornal nacional | corrupção na ucrânia | tvi,Governo/Partidos,Governo/Partidos,,,"Sinal de maturidade aqui deixado por Marcelo Raúl Sousa, também essa é um pouco a mensagem que é deixada pelo Governo Angulano. Por exemplo, eu e no de machado menos tivemos oportunidade de entrevistar o ministro do Estado na inauguração do Ministerio do Interior, em que esse ministro referiu que já não pode particularizar, por exemplo, a dimensão do investimento de português aqui em Angola, por passados 50 anos, todos os gêneros de",31,
21,1656.0,2301.0,27:36,38:21,645.0,10.75,67,2100.0,2130.0,35:00,35:30,30.0,30.0,0.046511627906976744,1.0,Internacional,"Justiça/Segurança, Internacional, Economia/Proteção Social, Greves/Trabalho, Transportes/Mobilidade, Governo/Partidos",e quatro indivíduos que | trabalham nos escritórios | 20 21 | tvi 20 21 | right | jornal nacional | corrupção na ucrânia | tvi,Transportes/Mobilidade,Transportes/Mobilidade,,,"investimentos de todos os cantos do mundo são bem-vindos, não há qualquer relação de dependência, e portanto o que une Portugal e Angola já não é apenas interesses econômicos, mas subiu-se a pressa novo para tamar de uma relação que é crida tanto de um lado como do outro. Foi nessa inauguração do Ministério do Interior, mas tivemos também a ver uma das grandes obras que Angola quer mostrar ao mundo nestas 50 anos de independência a obra do grande aeroporto internacional",31,
21,1656.0,2301.0,27:36,38:21,645.0,10.75,68,2130.0,2160.0,35:30,36:00,30.0,30.0,0.046511627906976744,1.0,Internacional,"Justiça/Segurança, Internacional, Economia/Proteção Social, Greves/Trabalho, Transportes/Mobilidade, Governo/Partidos",e quatro indivíduos que | trabalham nos escritórios | 20 21 | tvi 20 21 | right | jornal nacional | corrupção na ucrânia | tvi,Other/Unknown,,,,"de Luanda, que foi construído desde sua decisão em 15 anos.",31,
22,2301.0,2313.0,38:21,38:33,12.0,0.2,74,2310.0,2340.0,38:30,39:00,30.0,3.0,0.25,0.1,Other/Unknown,,o empate e as críticas à arbitragem | tvi 20 32 | 20 32 | jornal nacional | bitragem,Internacional,Internacional,,,"Já arrancou no Brasil a trigésima conferência da ONU sobre as altrações climáticas, os afiteriões brasileiros querem que esta seja a copo da implementação de medidas concretas e não mais um conjunto de promessas vazias, como tem vindo a acontecer em cada conferência anterior. O problema é que os três mil espliadores do mundo, ou seja, os Estados Unidos, China e India, não parecem estfar muito empenhados no sucesso da missão brasileira.",32,
23,2313.0,2532.0,38:33,42:12,219.0,3.65,74,2310.0,2340.0,38:30,39:00,30.0,27.0,0.1232876712328767,0.9,Internacional,"Internacional, Ambiente/Meteorologia/Proteção Civil, Justiça/Segurança",tvi 20 32 | começou a cop 30 no brasil | tvi começou a cop 30 no brasil | 20 33 | jornal nacional | eua não se fazem representar a alto nível | começou a cop 30 no brasil eua não se fazem representar a alto nível | tvi 20 33,Internacional,Internacional,,,"Já arrancou no Brasil a trigésima conferência da ONU sobre as altrações climáticas, os afiteriões brasileiros querem que esta seja a copo da implementação de medidas concretas e não mais um conjunto de promessas vazias, como tem vindo a acontecer em cada conferência anterior. O problema é que os três mil espliadores do mundo, ou seja, os Estados Unidos, China e India, não parecem estfar muito empenhados no sucesso da missão brasileira.",32,
23,2313.0,2532.0,38:33,42:12,219.0,3.65,75,2340.0,2370.0,39:00,39:30,30.0,30.0,0.136986301369863,1.0,Internacional,"Internacional, Ambiente/Meteorologia/Proteção Civil, Justiça/Segurança",tvi 20 32 | começou a cop 30 no brasil | tvi começou a cop 30 no brasil | 20 33 | jornal nacional | eua não se fazem representar a alto nível | começou a cop 30 no brasil eua não se fazem representar a alto nível | tvi 20 33,Ambiente/Meteorologia/Proteção Civil,"Abertura/Manchetes, Internacional, Ambiente/Meteorologia/Proteção Civil",,,"Há usências que dizem mais do que mil discursos. A tragésima conferência das nossas unidas sobre alterações climáticas não conta com uma representação de alto nível dos Estados Unidos. O segundo país do mundo que imita mais gases causadores do Aquecimento Global. E o primeiro, se contabilizamos as emissões para a cabeça, o motivo é bem conhecido. O presidente Donald Trump acha que o Aquecimento Global é um alde-revisso. Algo que o Lula da Silva não deixou passar em branco na abertura da COP30.",33,
23,2313.0,2532.0,38:33,42:12,219.0,3.65,77,2400.0,2430.0,40:00,40:30,30.0,30.0,0.136986301369863,1.0,Internacional,"Internacional, Ambiente/Meteorologia/Proteção Civil, Justiça/Segurança",tvi 20 32 | começou a cop 30 no brasil | tvi começou a cop 30 no brasil | 20 33 | jornal nacional | eua não se fazem representar a alto nível | começou a cop 30 no brasil eua não se fazem representar a alto nível | tvi 20 33,Internacional,"Internacional, Ambiente/Meteorologia/Proteção Civil",,,"O Brasil quer mudar a forma como a escop se tem processado. Em vez de discussões arrastadíssimas que terminam em promessas vagas que muitas vezes não são cumpridas, a ideia é focar os trabalhos no que se pode fazer já. Estamos sendo rotéis com números e datas concretas. A agência da conferência ainda vai ser definida, mas um dos temas mais fortes será como reverter o aumento da temperatura média do planeta, numa altura em que a linha vermelha dos 1,5 graus Celsius de estalucida nos acordes de Paris. Já parece ter sido ultrapassada.",34,
23,2313.0,2532.0,38:33,42:12,219.0,3.65,78,2430.0,2460.0,40:30,41:00,30.0,30.0,0.136986301369863,1.0,Internacional,"Internacional, Ambiente/Meteorologia/Proteção Civil, Justiça/Segurança",tvi 20 32 | começou a cop 30 no brasil | tvi começou a cop 30 no brasil | 20 33 | jornal nacional | eua não se fazem representar a alto nível | começou a cop 30 no brasil eua não se fazem representar a alto nível | tvi 20 33,Justiça/Segurança,"Justiça/Segurança, Internacional",,,"A COP30 decorra no Brasil, precisamente depois de três tornados terem afetado o sul do país, deixando um enorme raço de destruição. Ao todo este fenómeno extremo, provocaram sete mortes e mais de setecentos feridos. Os felistas alertam para a relação causa e feito entre as mudanças climáticas e estas tempestades.",35,
23,2313.0,2532.0,38:33,42:12,219.0,3.65,80,2490.0,2520.0,41:30,42:00,30.0,30.0,0.136986301369863,1.0,Internacional,"Internacional, Ambiente/Meteorologia/Proteção Civil, Justiça/Segurança",tvi 20 32 | começou a cop 30 no brasil | tvi começou a cop 30 no brasil | 20 33 | jornal nacional | eua não se fazem representar a alto nível | começou a cop 30 no brasil eua não se fazem representar a alto nível | tvi 20 33,Other/Unknown,,,,"Typephones estão invagados noстаточно Mas as ícones homens, nós temos mais energia para jogar e por isso estamos snortando. Esse flamenco é uma doençologia. Mas nós temos que descansar dosınız dos ЊCoga de shorter e aept Indigenous Ela quer να dizer queera psyk PatronANE que vamos ver mais e mais tanto.",36,
25,2535.0,2805.0,42:15,46:45,270.0,4.5,82,2550.0,2580.0,42:30,43:00,30.0,30.0,0.1111111111111111,1.0,Desporto,Desporto,tvi 20 36 | 200 | igas confirma ierregularidades | tvi igas confirma ierregularidades | 20 36 | jornal nacional | tvi | 29 2 45 9 11 25 11,Greves/Trabalho,Greves/Trabalho,,,A subir os protestos e muitas críticas à,37,
25,2535.0,2805.0,42:15,46:45,270.0,4.5,83,2580.0,2610.0,43:00,43:30,30.0,30.0,0.1111111111111111,1.0,Desporto,Desporto,tvi 20 36 | 200 | igas confirma ierregularidades | tvi igas confirma ierregularidades | 20 36 | jornal nacional | tvi | 29 2 45 9 11 25 11,Desporto,Desporto,,,"equipa e arbitragem. Mas como semos pelo jogo aos 17 minutos, o Benficas já estava inventarzen com asistencia de pavilhidas Sudacoff finalizou-te primeiro. Na segunda parte aos 57, o árbitro Marco Penalti por falta de Larrazaabal, da marca dos 11 metros pavilhidas fez o segundo desencarnados. E foi aos 62 minutos que gostava que o rei acineou mão de António Silva, o que gerou muita constastação pro parte do Benfica. Penalti, para o casapia, ao que trouvindo faz o mais difícil de fendeu",37,
25,2535.0,2805.0,42:15,46:45,270.0,4.5,84,2610.0,2640.0,43:30,44:00,30.0,30.0,0.1111111111111111,1.0,Desporto,Desporto,tvi 20 36 | 200 | igas confirma ierregularidades | tvi igas confirma ierregularidades | 20 36 | jornal nacional | tvi | 29 2 45 9 11 25 11,Desporto,Desporto,,,"o remate de Cassian, mas o Benfica foi infeliz na mesma com o autogoldo Tomás Areus.",37,
25,2535.0,2805.0,42:15,46:45,270.0,4.5,85,2640.0,2670.0,44:00,44:30,30.0,30.0,0.1111111111111111,1.0,Desporto,Desporto,tvi 20 36 | 200 | igas confirma ierregularidades | tvi igas confirma ierregularidades | 20 36 | jornal nacional | tvi | 29 2 45 9 11 25 11,Saúde,Saúde,,,O flop porque está doente. Este é inadmissível que os,38,
25,2535.0,2805.0,42:15,46:45,270.0,4.5,86,2670.0,2700.0,44:30,45:00,30.0,30.0,0.1111111111111111,1.0,Desporto,Desporto,tvi 20 36 | 200 | igas confirma ierregularidades | tvi igas confirma ierregularidades | 20 36 | jornal nacional | tvi | 29 2 45 9 11 25 11,Other/Unknown,,,CHEGA,"passou mais uma vez hoje aqui. E, portanto, não fugindo a responsabilidade do Enfíca, um penalti destes é não conhecer a regra do jogo. E mais do que o árbito de marcar um penalti, é muito questionado como é convar numa situação destes. E já sou muitos casos destes e muitos casos destes contra o Enfíca. E já chega. E fica a pedir uma audiência clara.",38,
25,2535.0,2805.0,42:15,46:45,270.0,4.5,87,2700.0,2730.0,45:00,45:30,30.0,30.0,0.1111111111111111,1.0,Desporto,Desporto,tvi 20 36 | 200 | igas confirma ierregularidades | tvi igas confirma ierregularidades | 20 36 | jornal nacional | tvi | 29 2 45 9 11 25 11,Desporto,"Ambiente/Meteorologia/Proteção Civil, Desporto",,,"E aqui estamos em mais um momento agitado da FTV, em torno da arbitragem. E neste ambiente, que a seleção nacional volta a concentrar-se para preparar o Jogos da Puro Mente para o Mundial, João Neves, antigos gador do Benfica, continuados já o melhor para o club depois de recosta ter sido Rilay de Presida.",39,
26,2805.0,2874.0,46:45,47:54,69.0,1.15,91,2820.0,2850.0,47:00,47:30,30.0,30.0,0.43478260869565216,1.0,Saúde,"Saúde, Justiça/Segurança",tvi 20 41 | um gesto que pode salvar vidas | 20 41 | jornal nacional | 1 865 | escândalo no santa maria | 611 | igas confirma investigação ao médico miguel alpalhão,Abertura/Manchetes,"Abertura/Manchetes, Saúde",,,"Voltamos à notícia da abertura deste sessional nacional, a TVI TVC, sal ao relatório da IGAZ, que analisou as polêmicas cirurgias adicionais no hospital de Santa Maria, que permitiram que um sódermatulgista, amigual ao palhão, ganhasse 400 mil euros em apenas dez sábados. O documento é demolidor e corrobora todos os factos revelados a mais de meio-o-no, exclusivo da TVI. Falhou tudo no caso do Dermatilogista Miguel Álpaleão que ganhou","40, 41",
26,2805.0,2874.0,46:45,47:54,69.0,1.15,92,2850.0,2880.0,47:30,48:00,30.0,24.0,0.34782608695652173,0.8,Saúde,"Saúde, Justiça/Segurança",tvi 20 41 | um gesto que pode salvar vidas | 20 41 | jornal nacional | 1 865 | escândalo no santa maria | 611 | igas confirma investigação ao médico miguel alpalhão,Saúde,"Saúde, Justiça/Segurança",,,"400 mil euros em 10 sábados. Falharam os mecanismos de controle, os registros biométricos, os serviços responsáveis pelo planeamento, processamento e controle interno. Mas já lavamos em detalhe. O relatório da Inspeção Geral das Adividades em saúde é a razador e confirma tudo que foi avançado na investigação dos exclusivos, desde logo a operação aos pais.",41,
