block_id,ocr_start_sec,ocr_end_sec,ocr_start_time,ocr_end_time,ocr_duration_sec,ocr_duration_min,window_id,speech_start_sec,speech_end_sec,speech_start_time,speech_end_time,speech_duration_sec,overlap_sec,overlap_ratio_of_ocr_block,overlap_ratio_of_speech_window,ocr_theme,ocr_themes_present,ocr_text,speech_theme,speech_themes_present,speech_candidates_present,speech_parties_present,speech_text,speech_source_segments,speech_transition_reason
17,1176.0,1242.0,19:36,20:42,66.0,1.1,39,1230.0,1260.0,20:30,21:00,30.0,12.0,0.18181818181818182,0.4,Other/Unknown,Eleições/Campanha,gouveia e melo não quer políticos em lume brando | a caminho de belém | tvi 20 13 | 20 14 | jgal | jornal nacional | nal | nternational club international club,Eleições/Campanha,Eleições/Campanha,,,"se cardoblizar, tem que começar a pensar que não pode ser percebida, mesmo que não seja isso, não pode ser percebida como estão de fazer política. A légua ajuda distância no que também parece ser uma outra realidade. Uma adversário meu, que o Trinfigare do Tem, vindo abaixar bastante o nível da campanha. Não foi capaz de concretizar nada na minha frente e cara a cara. E agora andando nas minhas costas, a dizer mal de mim e a fazer","20, 21",
18,1242.0,1302.0,20:42,21:42,60.0,1.0,39,1230.0,1260.0,20:30,21:00,30.0,18.0,0.3,0.6,Eleições/Campanha,"Eleições/Campanha, Greves/Trabalho",candidato diz que polémica baixa o nível da campanha | a caminho de belém | tvi 20 15 | ca is | a caminho de belém on | candidato diz que polémica baixa o nível da campanha luís marques mendes candidato à presidência da república | candidato diz que polémica baixa o nível da campanha luís marques mendes i candidato à presidência da república | imal,Eleições/Campanha,Eleições/Campanha,,,"se cardoblizar, tem que começar a pensar que não pode ser percebida, mesmo que não seja isso, não pode ser percebida como estão de fazer política. A légua ajuda distância no que também parece ser uma outra realidade. Uma adversário meu, que o Trinfigare do Tem, vindo abaixar bastante o nível da campanha. Não foi capaz de concretizar nada na minha frente e cara a cara. E agora andando nas minhas costas, a dizer mal de mim e a fazer","20, 21",
18,1242.0,1302.0,20:42,21:42,60.0,1.0,40,1260.0,1290.0,21:00,21:30,30.0,30.0,0.5,1.0,Eleições/Campanha,"Eleições/Campanha, Greves/Trabalho",candidato diz que polémica baixa o nível da campanha | a caminho de belém | tvi 20 15 | ca is | a caminho de belém on | candidato diz que polémica baixa o nível da campanha luís marques mendes candidato à presidência da república | candidato diz que polémica baixa o nível da campanha luís marques mendes i candidato à presidência da república | imal,Educação,Educação,,PSD/AD,"ataques de soar. Isto não é bonito, isto é feio, isto é baixa política. La Baixa do Fonshal foi recebendo a boa sorte do povo e sou bolharde sempre atento do presidente do PSD Madera. Muito gostoso, bolha-tá, tá com a seguida a sua. Obrigado. Obrigado. Vamos fazer as compras de todos os alunos. Por pouco ou por muitos querem todos, sigar a bolha.",21,
21,1341.0,1353.0,22:21,22:33,12.0,0.2,43,1350.0,1380.0,22:30,23:00,30.0,3.0,0.25,0.1,Other/Unknown,,european central bank | eurosystem | tvi 20 16 | bank | europ | foi tomada hoje uma decisão | unânime | 20 16,Other/Unknown,,,,ainda assim,22,
22,1353.0,1359.0,22:33,22:39,6.0,0.1,43,1350.0,1380.0,22:30,23:00,30.0,6.0,1.0,0.2,Other/Unknown,,a opinião de que | eurosystem | mas foi também unânime | 20 16 | tvi | em cima da mesa | todas as opções devem permanecer | tvi 20 16,Other/Unknown,,,,ainda assim,22,
23,1359.0,1365.0,22:39,22:45,6.0,0.1,43,1350.0,1380.0,22:30,23:00,30.0,6.0,1.0,0.2,Other/Unknown,,tvi 20 16 | 1111 | 20 17 | jornal nacional | eurosystem | uma coisa que não mudou muito,Other/Unknown,,,,ainda assim,22,
24,1365.0,1380.0,22:45,23:00,15.0,0.25,43,1350.0,1380.0,22:30,23:00,30.0,15.0,1.0,0.5,Other/Unknown,,european central bank | eurosystem | tvi 20 17 | e que quando muito pode até ter piorado é a incerteza | 20 17 | tvi | 1 0 17 | e a incerteza,Other/Unknown,,,,ainda assim,22,
25,1380.0,1401.0,23:00,23:21,21.0,0.35,44,1380.0,1410.0,23:00,23:30,30.0,21.0,1.0,0.7,Economia/Proteção Social,Economia/Proteção Social,tvi 20 17 | bce mantém juros | 20 17 | jornal nacional | tri | lagarde estamos num bom lugar mas nada está fechado | lv 20 17 | tvi,Economia/Proteção Social,"Eleições/Campanha, Economia/Proteção Social",,,"e embora a Buleia de uma subida dos preços, restim-lhe a garrer de uma ostra-sotimista, espera mais crescimento econômico até 2028. Antes, traa outras coisas em que pensar, o Lagerto da Chocargo de Presidente do BCE, em 2007, e recomendo aos candidatos que começam a surgir.",22,
26,1401.0,1416.0,23:21,23:36,15.0,0.25,44,1380.0,1410.0,23:00,23:30,30.0,9.0,0.6,0.3,Other/Unknown,,20 17 | de certa forma | eurosystem | fico bastante satisfeita | tvi | jornal nacional | european central bank | 1 0 17,Economia/Proteção Social,"Eleições/Campanha, Economia/Proteção Social",,,"e embora a Buleia de uma subida dos preços, restim-lhe a garrer de uma ostra-sotimista, espera mais crescimento econômico até 2028. Antes, traa outras coisas em que pensar, o Lagerto da Chocargo de Presidente do BCE, em 2007, e recomendo aos candidatos que começam a surgir.",22,
26,1401.0,1416.0,23:21,23:36,15.0,0.25,45,1410.0,1440.0,23:30,24:00,30.0,6.0,0.4,0.2,Other/Unknown,,20 17 | de certa forma | eurosystem | fico bastante satisfeita | tvi | jornal nacional | european central bank | 1 0 17,Other/Unknown,,,,Combrar casa pode parecer um,23,
27,1416.0,1440.0,23:36,24:00,24.0,0.4,45,1410.0,1440.0,23:30,24:00,30.0,24.0,1.0,0.8,Economia/Proteção Social,Economia/Proteção Social,tvi 20 17 | bce mais otimista | 20 17 | jornal nacional | tvi | tvi 20 18 | tv i 20 18 | há mais jovens a comprar casa,Other/Unknown,,,,Combrar casa pode parecer um,23,
28,1440.0,1455.0,24:00,24:15,15.0,0.25,46,1440.0,1470.0,24:00,24:30,30.0,15.0,1.0,0.5,Other/Unknown,,compra disparou 59 em dois anos | há mais jovens a comprar casa | 20 18 | pra disparou 59 em dois anos | erica | fialho | i jornalista | erica fialho i jornalista,Habitação,"Governo/Partidos, Habitação",,,"sonho distante para alguns, mas para outros tem se tornado realidade. Nos últimos dois anos, aboleia das novas medidas do governo mais jovens têm conseguido comprar casa. O aumento foi de 59% numa das melhores imbebiárias do país. Uma faixa etária que estava totalmente constrangida naquilo que era o acesso à habitação passou desde cerca de um animai para cá poder ter de alguma forma. O acesso a acesso",23,
29,1455.0,1461.0,24:15,24:21,6.0,0.1,46,1440.0,1470.0,24:00,24:30,30.0,6.0,1.0,0.2,Other/Unknown,,20 18 | fonte era portugal | jornal nacional,Habitação,"Governo/Partidos, Habitação",,,"sonho distante para alguns, mas para outros tem se tornado realidade. Nos últimos dois anos, aboleia das novas medidas do governo mais jovens têm conseguido comprar casa. O aumento foi de 59% numa das melhores imbebiárias do país. Uma faixa etária que estava totalmente constrangida naquilo que era o acesso à habitação passou desde cerca de um animai para cá poder ter de alguma forma. O acesso a acesso",23,
30,1461.0,1479.0,24:21,24:39,18.0,0.3,46,1440.0,1470.0,24:00,24:30,30.0,9.0,0.5,0.3,Governo/Partidos,Governo/Partidos,há mais jovens a comprar casa | 20 18 | macronal | hámais jovens a comprab casa rui torgal i diretor executivo da era portugal | tvi 20 18 | torgal diretor executivo da er | tvi | medidas do governo impulsionaram compras,Habitação,"Governo/Partidos, Habitação",,,"sonho distante para alguns, mas para outros tem se tornado realidade. Nos últimos dois anos, aboleia das novas medidas do governo mais jovens têm conseguido comprar casa. O aumento foi de 59% numa das melhores imbebiárias do país. Uma faixa etária que estava totalmente constrangida naquilo que era o acesso à habitação passou desde cerca de um animai para cá poder ter de alguma forma. O acesso a acesso",23,
30,1461.0,1479.0,24:21,24:39,18.0,0.3,47,1470.0,1500.0,24:30,25:00,30.0,9.0,0.5,0.3,Governo/Partidos,Governo/Partidos,há mais jovens a comprar casa | 20 18 | macronal | hámais jovens a comprab casa rui torgal i diretor executivo da era portugal | tvi 20 18 | torgal diretor executivo da er | tvi | medidas do governo impulsionaram compras,Habitação,"Economia/Proteção Social, Habitação",,,"está a reflexo nos números. Em 2025, com a criação da garantia do Estado e a isenção de impostos, os jovens foram responsáveis por quase 60% dos novos contratos de crédito à habitação no total de 7.000 milhões de euros quando em 2024, valor tinha sido de 3.5 milhões. É importante continuar implementar em medidas que, de alguma forma, aumenta em oferta do mercado, de forma que o mercado tenda a ficar equilibrado no que o que oferta e a","23, 24",
31,1479.0,1482.0,24:39,24:42,3.0,0.05,47,1470.0,1500.0,24:30,25:00,30.0,3.0,1.0,0.1,Other/Unknown,Economia/Proteção Social,20 18 | fonte banco de portugal | tvi,Habitação,"Economia/Proteção Social, Habitação",,,"está a reflexo nos números. Em 2025, com a criação da garantia do Estado e a isenção de impostos, os jovens foram responsáveis por quase 60% dos novos contratos de crédito à habitação no total de 7.000 milhões de euros quando em 2024, valor tinha sido de 3.5 milhões. É importante continuar implementar em medidas que, de alguma forma, aumenta em oferta do mercado, de forma que o mercado tenda a ficar equilibrado no que o que oferta e a","23, 24",
32,1482.0,1485.0,24:42,24:45,3.0,0.05,47,1470.0,1500.0,24:30,25:00,30.0,3.0,1.0,0.1,Other/Unknown,,tvi 20 19,Habitação,"Economia/Proteção Social, Habitação",,,"está a reflexo nos números. Em 2025, com a criação da garantia do Estado e a isenção de impostos, os jovens foram responsáveis por quase 60% dos novos contratos de crédito à habitação no total de 7.000 milhões de euros quando em 2024, valor tinha sido de 3.5 milhões. É importante continuar implementar em medidas que, de alguma forma, aumenta em oferta do mercado, de forma que o mercado tenda a ficar equilibrado no que o que oferta e a","23, 24",
33,1485.0,1488.0,24:45,24:48,3.0,0.05,47,1470.0,1500.0,24:30,25:00,30.0,3.0,1.0,0.1,Other/Unknown,,tvi 20 19 | 20 19 | jornal nacional,Habitação,"Economia/Proteção Social, Habitação",,,"está a reflexo nos números. Em 2025, com a criação da garantia do Estado e a isenção de impostos, os jovens foram responsáveis por quase 60% dos novos contratos de crédito à habitação no total de 7.000 milhões de euros quando em 2024, valor tinha sido de 3.5 milhões. É importante continuar implementar em medidas que, de alguma forma, aumenta em oferta do mercado, de forma que o mercado tenda a ficar equilibrado no que o que oferta e a","23, 24",
34,1488.0,1491.0,24:48,24:51,3.0,0.05,47,1470.0,1500.0,24:30,25:00,30.0,3.0,1.0,0.1,Other/Unknown,,20 19 | jornal nacional | marija | tvi 20 19,Habitação,"Economia/Proteção Social, Habitação",,,"está a reflexo nos números. Em 2025, com a criação da garantia do Estado e a isenção de impostos, os jovens foram responsáveis por quase 60% dos novos contratos de crédito à habitação no total de 7.000 milhões de euros quando em 2024, valor tinha sido de 3.5 milhões. É importante continuar implementar em medidas que, de alguma forma, aumenta em oferta do mercado, de forma que o mercado tenda a ficar equilibrado no que o que oferta e a","23, 24",
35,1491.0,1512.0,24:51,25:12,21.0,0.35,47,1470.0,1500.0,24:30,25:00,30.0,9.0,0.42857142857142855,0.3,Other/Unknown,,há mais jovens a comprar casa | tvi 20 19 | 20 19 | jornal nacional | preço médio das casas aumentou 8 | tvi | continent | ponti,Habitação,"Economia/Proteção Social, Habitação",,,"está a reflexo nos números. Em 2025, com a criação da garantia do Estado e a isenção de impostos, os jovens foram responsáveis por quase 60% dos novos contratos de crédito à habitação no total de 7.000 milhões de euros quando em 2024, valor tinha sido de 3.5 milhões. É importante continuar implementar em medidas que, de alguma forma, aumenta em oferta do mercado, de forma que o mercado tenda a ficar equilibrado no que o que oferta e a","23, 24",
35,1491.0,1512.0,24:51,25:12,21.0,0.35,48,1500.0,1530.0,25:00,25:30,30.0,12.0,0.5714285714285714,0.4,Other/Unknown,,há mais jovens a comprar casa | tvi 20 19 | 20 19 | jornal nacional | preço médio das casas aumentou 8 | tvi | continent | ponti,Economia/Proteção Social,Economia/Proteção Social,,,"procura, e só desta forma se consegue, de alguma forma também estabilizar os preços que aquilo que toda a gente portanto.",24,
36,1512.0,1518.0,25:12,25:18,6.0,0.1,48,1500.0,1530.0,25:00,25:30,30.0,6.0,1.0,0.2,Other/Unknown,,20 19 | jornal nacional | tvi 20 19,Economia/Proteção Social,Economia/Proteção Social,,,"procura, e só desta forma se consegue, de alguma forma também estabilizar os preços que aquilo que toda a gente portanto.",24,
37,1518.0,1521.0,25:18,25:21,3.0,0.05,48,1500.0,1530.0,25:00,25:30,30.0,3.0,1.0,0.1,Other/Unknown,Economia/Proteção Social,20 19 | fonte banco de portugal,Economia/Proteção Social,Economia/Proteção Social,,,"procura, e só desta forma se consegue, de alguma forma também estabilizar os preços que aquilo que toda a gente portanto.",24,
38,1521.0,1569.0,25:21,26:09,48.0,0.8,48,1500.0,1530.0,25:00,25:30,30.0,9.0,0.1875,0.3,Other/Unknown,,tvi 20 19 | 1000 | 20 19 | algert and address of the party and address of the party and address of the party and address of the party and address of the party and address of the party and address of the party and address of the party and address of | desigualdades em portugal | jornal nacional | tvi | género e rendimento têm impacto na posição política,Economia/Proteção Social,Economia/Proteção Social,,,"procura, e só desta forma se consegue, de alguma forma também estabilizar os preços que aquilo que toda a gente portanto.",24,
38,1521.0,1569.0,25:21,26:09,48.0,0.8,49,1530.0,1560.0,25:30,26:00,30.0,30.0,0.625,1.0,Other/Unknown,,tvi 20 19 | 1000 | 20 19 | algert and address of the party and address of the party and address of the party and address of the party and address of the party and address of the party and address of the party and address of the party and address of | desigualdades em portugal | jornal nacional | tvi | género e rendimento têm impacto na posição política,Other/Unknown,,,,"É uma maneira diferente da que estamos habituados a olhar para as desigualdades sociais e de gênero. O foso vai muito para além da diferença salarial entre homens e mulheres, ricos e pobres. O foso, moldar forma como agimos, vemos e pensamos a política e a sociedade. O estudo da Fundação à Caixa,",25,
38,1521.0,1569.0,25:21,26:09,48.0,0.8,50,1560.0,1590.0,26:00,26:30,30.0,9.0,0.1875,0.3,Other/Unknown,,tvi 20 19 | 1000 | 20 19 | algert and address of the party and address of the party and address of the party and address of the party and address of the party and address of the party and address of the party and address of the party and address of | desigualdades em portugal | jornal nacional | tvi | género e rendimento têm impacto na posição política,Other/Unknown,,,,"BPI, 9SB, mostra que as mulheres e as pessoas mais pobres têm menos interesse na participação política e cívica, mas uma em cada duas pessoas pobres considera que a política não dá voz às pessoas. 37.5% das mulheres, inquilhidas são de esquerda ou de centro esquerda, face a 29% dos homens, que estão mais à direita, 34,9%. Em relação ao 26,7% das mulheres, por outro lado, as pessoas mais ricas identificam-se",25,
39,1569.0,1626.0,26:09,27:06,57.0,0.95,50,1560.0,1590.0,26:00,26:30,30.0,21.0,0.3684210526315789,0.7,Other/Unknown,,desigualdades em portugal | to e decomo doddeo menos adedias à misorasão | 20 20 | 9 12 14 2019 14 14 19 19 19 2 | mulheres e pessoas pobres menos abertas à imigração | jornal nacional | basta | tvi 20 20,Other/Unknown,,,,"BPI, 9SB, mostra que as mulheres e as pessoas mais pobres têm menos interesse na participação política e cívica, mas uma em cada duas pessoas pobres considera que a política não dá voz às pessoas. 37.5% das mulheres, inquilhidas são de esquerda ou de centro esquerda, face a 29% dos homens, que estão mais à direita, 34,9%. Em relação ao 26,7% das mulheres, por outro lado, as pessoas mais ricas identificam-se",25,
39,1569.0,1626.0,26:09,27:06,57.0,0.95,51,1590.0,1620.0,26:30,27:00,30.0,30.0,0.5263157894736842,1.0,Other/Unknown,,desigualdades em portugal | to e decomo doddeo menos adedias à misorasão | 20 20 | 9 12 14 2019 14 14 19 19 19 2 | mulheres e pessoas pobres menos abertas à imigração | jornal nacional | basta | tvi 20 20,Economia/Proteção Social,Economia/Proteção Social,,,"bem mais à direita, de que as pessoas mais pobres. Quanto ao posicionamento relativamente à emigração, aumentou a perceção de que os imigrantes têm o impacto positivo para a economia, mas diminuiu o número de pessoas que consideram que a emigração contribui para o enriquecimento cultural do país. Ao mesmo tempo, mulheres e pessoas mais pobres são menisabertas à emigração.","25, 26",
41,1650.0,1860.0,27:30,31:00,210.0,3.5,54,1680.0,1710.0,28:00,28:30,30.0,30.0,0.14285714285714285,1.0,Justiça/Segurança,Justiça/Segurança,tvi 20 21 | idosa encontrada morta após assalto | 20 21 | jornal nacional | adamorta após assalto | tv i 20 22 | tvi 20 22 | tvi ladrão de joias homicida,Other/Unknown,,,,"O assaltante da Orívesaria do Centro Compecial, Vasco da Gama, terá estrangulado o colega de Sela no domingo, no estabelecimento presionale anexo a Pejota. Yuri Rodrigues deu alerta aos guardas presionais, mas omitiu qualquer responsabilidade na morte do recuso. O",27,
41,1650.0,1860.0,27:30,31:00,210.0,3.5,55,1710.0,1740.0,28:30,29:00,30.0,30.0,0.14285714285714285,1.0,Justiça/Segurança,Justiça/Segurança,tvi 20 21 | idosa encontrada morta após assalto | 20 21 | jornal nacional | adamorta após assalto | tv i 20 22 | tvi 20 22 | tvi ladrão de joias homicida,Justiça/Segurança,Justiça/Segurança,,,"homem tinha 26 anos e era suspeito de tentar matar a mãe. A judiciária exuou a Sela para perícias de investigação e Yuri foi transferido para outra já partilhada por dois homens. Na terça-feira tento fazer um matalião a um desses companheiros de Sela, mas desta vez havia uma destunha, o outro recuso que agertou os guardas.",27,
41,1650.0,1860.0,27:30,31:00,210.0,3.5,56,1740.0,1770.0,29:00,29:30,30.0,30.0,0.14285714285714285,1.0,Justiça/Segurança,Justiça/Segurança,tvi 20 21 | idosa encontrada morta após assalto | 20 21 | jornal nacional | adamorta após assalto | tv i 20 22 | tvi 20 22 | tvi ladrão de joias homicida,Justiça/Segurança,Justiça/Segurança,,,"Faça agressão, o assaltante de joias foi transferido, esta quarta-feira para Montsanto, uma cadeia de segurança máxima para onde vão os presos mais violentos. Yuri está isolado, espera que o tribunal disse que são de penas ratifico o regime de segurança e simplicará estar fechado quase todo o dia e só ter direito a ir ao recreio durante",27,
41,1650.0,1860.0,27:30,31:00,210.0,3.5,57,1770.0,1800.0,29:30,30:00,30.0,30.0,0.14285714285714285,1.0,Justiça/Segurança,Justiça/Segurança,tvi 20 21 | idosa encontrada morta após assalto | 20 21 | jornal nacional | adamorta após assalto | tv i 20 22 | tvi 20 22 | tvi ladrão de joias homicida,Justiça/Segurança,Justiça/Segurança,,,"duas horas. A direção geral de reinserção e serviços presionais confirma tanto a agressão com uma transferência de cadeia, mas ainda não há resultado oficial da autópcia. O corpo foi libertado hoje pelo Instituto de Medicina Legal. A TVI CEMIAN sabe que os isamos a ponta um para strangamento e Yuri não tinha cadar astro até sete",27,
41,1650.0,1860.0,27:30,31:00,210.0,3.5,58,1800.0,1830.0,30:00,30:30,30.0,30.0,0.14285714285714285,1.0,Justiça/Segurança,Justiça/Segurança,tvi 20 21 | idosa encontrada morta após assalto | 20 21 | jornal nacional | adamorta após assalto | tv i 20 22 | tvi 20 22 | tvi ladrão de joias homicida,Other/Unknown,,,,de dezembro,27,
42,1860.0,2007.0,31:00,33:27,147.0,2.45,60,1860.0,1890.0,31:00,31:30,30.0,30.0,0.20408163265306123,1.0,Transportes/Mobilidade,"Justiça/Segurança, Transportes/Mobilidade",autoridade confirma que vítima tinha ferimentos na cara | 20 25 | idosa encontrada sem vida | jornal acional | jornal nacional | autoridade confirma que vítima tinha ferimentos na car | tvi 20 25 | autoridade confirma que vítima tinha ferimentos na cara miguel antunes i vizinho,Ambiente/Meteorologia/Proteção Civil,Ambiente/Meteorologia/Proteção Civil,,,"Me vivimos num país, não vocês venham em uma zona extremamente descegada, a única, o único ruído que soubia que foi o mandizal alterações que não tem no ambiente, era a senhora falar como estar com os caens. Todos os dias via a senhora, sempre que voo alimentar os animais ela esperava para a janela, se vai trabalhar aqui no quintal e por aí fora, fui reparando de alguns chinais, os caens muito agitados, de la derrata forma diferente, a chaminando, fazia fume que ela cozinhava sempre a lenha e foi nesse período que liga",28,
42,1860.0,2007.0,31:00,33:27,147.0,2.45,61,1890.0,1920.0,31:30,32:00,30.0,30.0,0.20408163265306123,1.0,Transportes/Mobilidade,"Justiça/Segurança, Transportes/Mobilidade",autoridade confirma que vítima tinha ferimentos na cara | 20 25 | idosa encontrada sem vida | jornal acional | jornal nacional | autoridade confirma que vítima tinha ferimentos na car | tvi 20 25 | autoridade confirma que vítima tinha ferimentos na cara miguel antunes i vizinho,Other/Unknown,,,,aí a janela.,28,
43,2007.0,2016.0,33:27,33:36,9.0,0.15,65,2010.0,2040.0,33:30,34:00,30.0,6.0,0.6666666666666666,0.2,Other/Unknown,,pontos negros nas estradas portuguesas | tvi 20 27 | 1 vi 20 27 | 20 27 | jornal nacional | 0 754,Other/Unknown,,,,Eu fichar de um ciclo um ano e três meses depois,29,
44,2016.0,2223.0,33:36,37:03,207.0,3.45,65,2010.0,2040.0,33:30,34:00,30.0,24.0,0.11594202898550725,0.8,Justiça/Segurança,Justiça/Segurança,tvi 20 27 | atropelou jovem e fugiu | tvi atropelou jovem e fugiu | tvi 20 28 | 20 28 | jornal nacional | taxista condenado a 14 anos e 9 meses de prisão | tvi,Other/Unknown,,,,Eu fichar de um ciclo um ano e três meses depois,29,
44,2016.0,2223.0,33:36,37:03,207.0,3.45,66,2040.0,2070.0,34:00,34:30,30.0,30.0,0.14492753623188406,1.0,Justiça/Segurança,Justiça/Segurança,tvi 20 27 | atropelou jovem e fugiu | tvi atropelou jovem e fugiu | tvi 20 28 | 20 28 | jornal nacional | taxista condenado a 14 anos e 9 meses de prisão | tvi,Justiça/Segurança,"Educação, Justiça/Segurança",,,"do atroplamento que matou a fonso com salves o estudante universitário de 21 anos, uma passada era lúgula, o pai e o irmão, outros familiares e amics do jovem, as vestiram à leitura de bocó, então que ditou a coordenação de 14 anos e nove meses de prisão, a autáxista que atrupalou e fugiu, saem para estar ao cilio. Eram os mesmos 14 anos e nove meses que eu trocaria de um angrado para ter o meu filho de volta. Nenhum apenas, na que",29,
44,2016.0,2223.0,33:36,37:03,207.0,3.45,67,2070.0,2100.0,34:30,35:00,30.0,30.0,0.14492753623188406,1.0,Justiça/Segurança,Justiça/Segurança,tvi 20 27 | atropelou jovem e fugiu | tvi atropelou jovem e fugiu | tvi 20 28 | 20 28 | jornal nacional | taxista condenado a 14 anos e 9 meses de prisão | tvi,Justiça/Segurança,Justiça/Segurança,,,"fosse apenas máxima, permitida no qual de que não, porque é os 25 anos, seria justa para quem perder um filho com 21 anos. O coletivo de juízes considerou que o Argo Hito atua com friasa, consciente da consequência da ação, quando decidiu não parar no sinal vermelho, continuar a marcha e depois fugir, confessando o crime, saem de mostrar arrependimento ou qualquer empatia. Uma sessão que durou pouco mais de maior hora, a juízes acriticou há-te tudo negligente e rincidente do homem",29,
44,2016.0,2223.0,33:36,37:03,207.0,3.45,68,2100.0,2130.0,35:00,35:30,30.0,30.0,0.14492753623188406,1.0,Justiça/Segurança,Justiça/Segurança,tvi 20 27 | atropelou jovem e fugiu | tvi atropelou jovem e fugiu | tvi 20 28 | 20 28 | jornal nacional | taxista condenado a 14 anos e 9 meses de prisão | tvi,Justiça/Segurança,Justiça/Segurança,,,"com um cadastro de vários acidentes, um deles provocando outra vítima mortal. No final, com outraização da magistrada, Joel Franco diz apenas que é a condinação em justa.",29,
45,2223.0,2328.0,37:03,38:48,105.0,1.75,73,2250.0,2280.0,37:30,38:00,30.0,30.0,0.2857142857142857,1.0,Justiça/Segurança,"Justiça/Segurança, Transportes/Mobilidade",condutora condenada por negligência em acidente de 2020 | portugal | criança ficou paraplégica | tvi 20 31 | can | carro foi contra um comboio | portuga | cnv portugal,Other/Unknown,,,,"No fundo, uma absolvição, obviamente, iria de acordo com aquilo quanto que ela continua, enfim, a prognar sobre a sua, digamos, o seu comportamento, mas como disse, ela é que sabrá em bórigo explicar-se, um dia quis herfazer, com as foram os motivos desta confissão, mas uma coisa é certa, com esta confissão por ser termina, uma retinheciação em unização e, portanto, ia vida a codirou.",30,
45,2223.0,2328.0,37:03,38:48,105.0,1.75,75,2310.0,2340.0,38:30,39:00,30.0,18.0,0.17142857142857143,0.6,Justiça/Segurança,"Justiça/Segurança, Transportes/Mobilidade",condutora condenada por negligência em acidente de 2020 | portugal | criança ficou paraplégica | tvi 20 31 | can | carro foi contra um comboio | portuga | cnv portugal,Justiça/Segurança,Justiça/Segurança,,,"ocorre, portanto, a via tem problemas sempre de tempo. Nunca foi de bom vi. De acordo com o último relatório da Asociação Nacional de Segurança Rau da Oviária, com contagem feita a 30 dias para PSP e PLAGNR, foram identificados quarenta locais no continente. Os locais mais perigosos são a 5, com 5 pontos",31,
46,2328.0,2337.0,38:48,38:57,9.0,0.15,75,2310.0,2340.0,38:30,39:00,30.0,9.0,1.0,0.3,Other/Unknown,,tvi 20 33 | 20 33,Justiça/Segurança,Justiça/Segurança,,,"ocorre, portanto, a via tem problemas sempre de tempo. Nunca foi de bom vi. De acordo com o último relatório da Asociação Nacional de Segurança Rau da Oviária, com contagem feita a 30 dias para PSP e PLAGNR, foram identificados quarenta locais no continente. Os locais mais perigosos são a 5, com 5 pontos",31,
47,2337.0,2349.0,38:57,39:09,12.0,0.2,75,2310.0,2340.0,38:30,39:00,30.0,3.0,0.25,0.1,Other/Unknown,,tvi 20 33 | 20 33 | tvi | fonte ansr,Justiça/Segurança,Justiça/Segurança,,,"ocorre, portanto, a via tem problemas sempre de tempo. Nunca foi de bom vi. De acordo com o último relatório da Asociação Nacional de Segurança Rau da Oviária, com contagem feita a 30 dias para PSP e PLAGNR, foram identificados quarenta locais no continente. Os locais mais perigosos são a 5, com 5 pontos",31,
47,2337.0,2349.0,38:57,39:09,12.0,0.2,76,2340.0,2370.0,39:00,39:30,30.0,9.0,0.75,0.3,Other/Unknown,,tvi 20 33 | 20 33 | tvi | fonte ansr,Justiça/Segurança,"Justiça/Segurança, Transportes/Mobilidade",,,"negros, o IC17 que tem 4 trossos considerados críticos e ainda o IC20 também com 4 trossos críticos. Com três pontos negros que a temos há 20, circular regional interior do Porto, a Estrada Nacional 206 entre fama, Líquia e Guimarães, o IC19 de Lisboa, a Cientra e o IPC, no Aeixo, Camarate Caia. Ainda pontos recorrentes, ou seja, onde continuá a haver muitos acidentes, mas a situação ao nível rodo ao viário não se resolve. São eles, o quilômetro 5",31,
48,2349.0,2358.0,39:09,39:18,9.0,0.15,76,2340.0,2370.0,39:00,39:30,30.0,9.0,1.0,0.3,Other/Unknown,,20 33,Justiça/Segurança,"Justiça/Segurança, Transportes/Mobilidade",,,"negros, o IC17 que tem 4 trossos considerados críticos e ainda o IC20 também com 4 trossos críticos. Com três pontos negros que a temos há 20, circular regional interior do Porto, a Estrada Nacional 206 entre fama, Líquia e Guimarães, o IC19 de Lisboa, a Cientra e o IPC, no Aeixo, Camarate Caia. Ainda pontos recorrentes, ou seja, onde continuá a haver muitos acidentes, mas a situação ao nível rodo ao viário não se resolve. São eles, o quilômetro 5",31,
49,2358.0,2367.0,39:18,39:27,9.0,0.15,76,2340.0,2370.0,39:00,39:30,30.0,9.0,1.0,0.3,Other/Unknown,Justiça/Segurança,20 33 | 20232695508 | tvi 20 33 | id acidente 20232607061 | id acidente 20232610 | ttt tt | id acidente 20232650 | matte when,Justiça/Segurança,"Justiça/Segurança, Transportes/Mobilidade",,,"negros, o IC17 que tem 4 trossos considerados críticos e ainda o IC20 também com 4 trossos críticos. Com três pontos negros que a temos há 20, circular regional interior do Porto, a Estrada Nacional 206 entre fama, Líquia e Guimarães, o IC19 de Lisboa, a Cientra e o IPC, no Aeixo, Camarate Caia. Ainda pontos recorrentes, ou seja, onde continuá a haver muitos acidentes, mas a situação ao nível rodo ao viário não se resolve. São eles, o quilômetro 5",31,
